DateTime,AddedIPs,RemovedIPs
1532381548,4,5
1532382260,2,0
1532382980,2,10
1532383960,4,15
1532384663,5,0
1532385383,1,2
1532386348,7,7
1532387056,5,2
1532387781,5,2
1532388489,3,8
1532389224,6,0
1532389929,4,5
1532390655,5,4
1532391622,7,6
1532392332,3,4
1532393055,2,3
1532394040,8,16
1532394745,7,0
1532395487,7,13
1532396179,7,7
1532396904,8,15
1532397883,8,12
1532398586,5,0
1532399315,3,7
1532400018,3,6
1532400746,4,7
1532401718,5,17
1532402666,5,12
1532403380,7,7
1532404106,5,0
1532404826,2,10
1532405548,7,0
1532406262,6,9
1532406996,1,4
1532407701,2,4
1532408438,7,6
1532409130,1,0
1532409851,3,8
1532410571,4,6
1532411290,2,8
1532412037,5,2
1532412750,4,0
1532413467,7,7
1532414181,7,0
1532414903,4,9
1532415633,2,0
1532416346,3,5
1532417062,5,5
1532417784,7,6
1532418756,9,2
1532419714,18,5
1532420416,93,9
1532421153,11,0
1532421861,9,3
1532422854,6,12
1532423802,5,4
1532425227,2,2
1532426185,3,10
1532426904,3,0
1532427624,3,7
